#       # k              E            BS weight       TS weight
      0.8227659      1.8670532       0.0144680       0.0115147
      0.8484774      1.8174455       0.0143684       0.0113113
      0.8741888      1.7672168       0.0142623       0.0110995
      0.8999002      1.7164631       0.0141499       0.0108796
      0.9256117      1.6652868       0.0140311       0.0106521
      0.9513231      1.6137972       0.0139062       0.0104179
      0.9770345      1.5621114       0.0137755       0.0101780
      1.0027460      1.5103553       0.0136400       0.0099343
      1.0284574      1.4586651       0.0135009       0.0096891
      1.0541688      1.4071880       0.0133600       0.0094459
      1.0798803      1.3560841       0.0132205       0.0092095
      1.1055917      1.3055284       0.0130868       0.0089865
      1.1313031      1.2557122       0.0129667       0.0087866
      1.1570146      1.2068454       0.0128733       0.0086240
      1.1827260      1.1591587       0.0128334       0.0085235
      1.2084374      1.1129058       0.0129173       0.0085404
      1.2341489      1.0683658       0.0134399       0.0088942
      1.2598603      1.0300626       0.0241193       0.0161153
      1.2855717      1.0620687       0.0131757       0.0091982
      1.3112832      1.1014547       0.0124002       0.0090677
      1.3369946      1.1429980       0.0121056       0.0092549
      1.3627061      1.1864087       0.0119657       0.0095324
      1.3884175      1.2314165       0.0119077       0.0098448
      1.4141289      1.2777709       0.0119027       0.0101690
      1.4398404      1.3252400       0.0119350       0.0104926
      1.4655518      1.3736103       0.0119945       0.0108086
      1.4912632      1.4226850       0.0120742       0.0111127
      1.5169747      1.4722828       0.0121686       0.0114024
      1.5426861      1.5222362       0.0122737       0.0116764
      1.5683975      1.5723906       0.0123863       0.0119341
      1.5941090      1.6226025       0.0125038       0.0121757
      1.6198204      1.6727387       0.0126243       0.0124015
      1.6455318      1.7226750       0.0127461       0.0126118
      1.6712433      1.7722954       0.0128682       0.0128076
      1.6969547      1.8214911       0.0129894       0.0129894
      1.7226661      1.8701602       0.0131091       0.0131581
      1.7483776      1.9182066       0.0132267       0.0133144
      1.7740890      1.9655396       0.0133417       0.0134590
      1.7998004      2.0120737       0.0134538       0.0135927
      1.8255119      2.0577279       0.0135628       0.0137162
      1.8512233      2.1024254       0.0136686       0.0138301
      1.8769348      2.1460935       0.0137709       0.0139349
      1.9026462      2.1886632       0.0138698       0.0140313
      1.9283576      2.2300690       0.0139652       0.0141197
      1.9540691      2.2702486       0.0140571       0.0142007
      1.9797805      2.3091431       0.0141455       0.0142746
      2.0054919      2.3466964       0.0142305       0.0143419
      2.0312034      2.3828556       0.0143120       0.0144029
      2.0569148      2.4175704       0.0143902       0.0144579
      2.0826262      2.4507933       0.0144651       0.0145073
      2.1083377      2.4824794       0.0145367       0.0145513
      2.1340491      2.5125866       0.0146052       0.0145902
      2.1597605      2.5410753       0.0146705       0.0146242
      2.1854720      2.5679081       0.0147328       0.0146534
      2.2111834      2.5930506       0.0147921       0.0146782
      2.2368948      2.6164704       0.0148485       0.0146987
      2.2626063      2.6381377       0.0149019       0.0147149
      2.2883177      2.6580250       0.0149526       0.0147271
      2.3140291      2.6761074       0.0150004       0.0147353
      2.3397406      2.6923620       0.0150456       0.0147397
      2.3654520      2.7067685       0.0150880       0.0147403
      2.3911635      2.7193087       0.0151278       0.0147372
      2.4168749      2.7299670       0.0151650       0.0147306
      2.4425863      2.7387297       0.0151995       0.0147203
      2.4682978      2.7455859       0.0152315       0.0147065
      2.4940092      2.7505265       0.0152610       0.0146892
      2.5197206      2.7535450       0.0152879       0.0146684
      2.5454321      2.7546369       0.0153123       0.0146441
 
      0.0000000      2.7828288       0.0139005       0.0132822
      0.0257114      2.7819729       0.0139208       0.0132565
      0.0514229      2.7791800       0.0139388       0.0132277
      0.0771343      2.7744523       0.0139545       0.0131957
      0.1028457      2.7677946       0.0139679       0.0131605
      0.1285572      2.7592139       0.0139790       0.0131220
      0.1542686      2.7487191       0.0139877       0.0130803
      0.1799800      2.7363219       0.0139941       0.0130351
      0.2056915      2.7220357       0.0139981       0.0129866
      0.2314029      2.7058766       0.0139996       0.0129346
      0.2571143      2.6878626       0.0139986       0.0128790
      0.2828258      2.6680143       0.0139951       0.0128197
      0.3085372      2.6463542       0.0139890       0.0127566
      0.3342487      2.6229073       0.0139803       0.0126897
      0.3599601      2.5977010       0.0139688       0.0126188
      0.3856715      2.5707648       0.0139544       0.0125438
      0.4113830      2.5421304       0.0139372       0.0124645
      0.4370944      2.5118323       0.0139170       0.0123807
      0.4628058      2.4799069       0.0138936       0.0122924
      0.4885173      2.4463932       0.0138670       0.0121993
      0.5142287      2.4113326       0.0138371       0.0121013
      0.5399401      2.3747689       0.0138037       0.0119981
      0.5656516      2.3367486       0.0137667       0.0118896
      0.5913630      2.2973205       0.0137258       0.0117756
      0.6170744      2.2565362       0.0136811       0.0116557
      0.6427859      2.2144501       0.0136322       0.0115299
      0.6684973      2.1711191       0.0135791       0.0113978
      0.6942087      2.1266034       0.0135215       0.0112593
      0.7199202      2.0809661       0.0134592       0.0111141
      0.7456316      2.0342735       0.0133921       0.0109621
      0.7713430      1.9865953       0.0133199       0.0108029
      0.7970545      1.9380050       0.0132425       0.0106366
      0.8227659      1.8885800       0.0131598       0.0104630
      0.8484774      1.8384019       0.0130716       0.0102821
      0.8741888      1.7875570       0.0129777       0.0100939
      0.8999002      1.7361368       0.0128783       0.0098988
      0.9256117      1.6842382       0.0127735       0.0096971
      0.9513231      1.6319646       0.0126633       0.0094895
      0.9770345      1.5794267       0.0125483       0.0092771
      1.0027460      1.5267429       0.0124292       0.0090614
      1.0284574      1.4740408       0.0123073       0.0088445
      1.0541688      1.4214584       0.0121842       0.0086294
      1.0798803      1.3691454       0.0120627       0.0084203
      1.1055917      1.3172652       0.0119473       0.0082231
      1.1313031      1.2659964       0.0118450       0.0080464
      1.1570146      1.2155355       0.0117682       0.0079034
      1.1827260      1.1660987       0.0117423       0.0078169
      1.2084374      1.1179249       0.0118344       0.0078392
      1.2341489      1.0712788       0.0123434       0.0081783
      1.2598603      1.0303576       0.0023868       0.0015952
      1.2855717      1.0649576       0.0121022       0.0084574
      1.3112832      1.1064870       0.0113628       0.0083209
      1.3369946      1.1499991       0.0110796       0.0084836
      1.3627061      1.1952130       0.0109428       0.0087301
      1.3884175      1.2418695       0.0108827       0.0090086
      1.4141289      1.2897294       0.0108718       0.0092976
      1.4398404      1.3385729       0.0108954       0.0095861
      1.4655518      1.3881978       0.0109440       0.0098675
      1.4912632      1.4384183       0.0110112       0.0101383
      1.5169747      1.4890632       0.0110921       0.0103961
      1.5426861      1.5399746       0.0111828       0.0106400
      1.5683975      1.5910063       0.0112806       0.0108695
      1.5941090      1.6420225       0.0113831       0.0110846
      1.6198204      1.6928970       0.0114886       0.0112857
      1.6455318      1.7435119       0.0115955       0.0114732
      1.6712433      1.7937567       0.0117029       0.0116477
      1.6969547      1.8435278       0.0118099       0.0118099
      1.7226661      1.8927275       0.0119157       0.0119604
      1.7483776      1.9412638       0.0120198       0.0121000
      1.7740890      1.9890496       0.0121219       0.0122292
      1.7998004      2.0360025       0.0122215       0.0123487
      1.8255119      2.0820443       0.0123186       0.0124591
      1.8512233      2.1271008       0.0124129       0.0125610
      1.8769348      2.1711016       0.0125043       0.0126548
      1.9026462      2.2139795       0.0125928       0.0127410
      1.9283576      2.2556710       0.0126783       0.0128202
      1.9540691      2.2961154       0.0127607       0.0128927
      1.9797805      2.3352551       0.0128401       0.0129589
      2.0054919      2.3730355       0.0129166       0.0130191
      2.0312034      2.4094047       0.0129900       0.0130737
      2.0569148      2.4443134       0.0130605       0.0131229
      2.0826262      2.4777152       0.0131282       0.0131670
      2.1083377      2.5095660       0.0131929       0.0132063
      2.1340491      2.5398244       0.0132549       0.0132410
      2.1597605      2.5684513       0.0133141       0.0132713
      2.1854720      2.5954102       0.0133706       0.0132973
      2.2111834      2.6206670       0.0134245       0.0133193
      2.2368948      2.6441900       0.0134757       0.0133373
      2.2626063      2.6659496       0.0135244       0.0133516
